timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-03-30T09:01:30.056,45.8752866,10.8682350,0.000,96.5,143.9,3.7,2.1,59,0.0,-0.309900016,0.007704263,-0.036538418,-0.950031757
2024-03-30T09:01:30.652,45.8752766,10.8682416,0.200,300.2,143.6,4.2,2.2,58,0.0,-0.312504143,0.006599560,-0.040561572,-0.949023545
2024-03-30T09:01:31.151,45.8752683,10.8682450,0.400,123.3,143.5,2.4,2.2,58,0.0,-0.313209206,0.011344009,-0.025691401,-0.949265480
2024-03-30T09:01:31.651,45.8752616,10.8682483,0.000,123.3,143.8,3.0,1.4,57,0.0,-0.311207712,0.003320882,-0.028311824,-0.949910522
2024-03-30T09:01:32.058,45.8752583,10.8682500,0.000,123.3,143.6,4.6,1.0,57,0.0,-0.312416583,-0.003915877,-0.040629864,-0.949064493
2024-03-30T09:01:32.655,45.8752516,10.8682533,0.000,123.3,143.7,2.8,1.6,57,0.0,-0.311702520,0.005815792,-0.027211934,-0.949768543
2024-03-30T09:01:33.057,45.8752466,10.8682566,0.000,123.3,143.7,3.6,2.3,57,0.0,-0.312141001,0.009064561,-0.035798363,-0.949314058
2024-03-30T09:01:33.658,45.8752383,10.8682583,0.000,123.3,143.6,3.5,2.2,56,0.0,-0.312756360,0.008810711,-0.034985859,-0.949144304
2024-03-30T09:01:34.057,45.8752366,10.8682583,0.000,123.3,143.6,3.6,2.3,56,0.0,-0.312595308,0.008943751,-0.036044925,-0.949156523
2024-03-30T09:01:34.660,45.8752316,10.8682550,0.000,123.3,143.7,3.5,2.2,55,0.0,-0.311907798,0.008680571,-0.035398550,-0.949409425
2024-03-30T09:01:35.058,45.8752300,10.8682533,0.000,123.3,143.8,2.8,1.2,55,0.0,-0.310783535,0.002800853,-0.026261659,-0.950110137
2024-03-30T09:01:35.662,45.8752316,10.8682500,0.000,123.3,143.7,3.0,0.9,55,0.0,-0.311466545,-0.000889364,-0.027693547,-0.949849188
2024-03-30T09:01:36.058,45.8752316,10.8682466,0.000,123.3,143.8,3.4,1.3,54,0.0,-0.310904086,0.001596379,-0.031822432,-0.949903131
2024-03-30T09:01:36.663,45.8752316,10.8682400,0.000,123.3,143.7,3.6,2.2,54,0.0,-0.311679900,0.008289529,-0.035973307,-0.949466407
2024-03-30T09:01:37.164,45.8752316,10.8682366,0.000,123.3,143.8,3.2,1.3,54,0.0,-0.310762584,0.001924843,-0.030163238,-0.950002551
2024-03-30T09:01:37.666,45.8752300,10.8682333,0.000,123.3,143.8,3.0,1.6,54,0.0,-0.311235726,0.004850039,-0.029125893,-0.949870586
2024-03-30T09:01:38.071,45.8752283,10.8682316,0.000,123.3,143.7,3.6,1.6,53,0.0,-0.311396748,0.003560334,-0.034294307,-0.949650526
2024-03-30T09:01:38.669,45.8752216,10.8682300,0.000,123.3,143.5,3.2,1.4,53,0.0,-0.313376844,0.002528589,-0.030508524,-0.949131727
2024-03-30T09:01:39.063,45.8752183,10.8682300,0.000,123.3,143.4,2.9,1.8,53,0.0,-0.313931108,0.006873799,-0.029011220,-0.948974252
2024-03-30T09:01:39.672,45.8752100,10.8682316,0.000,123.3,143.5,3.6,1.4,53,0.0,-0.313717216,0.001828104,-0.033960171,-0.948903680
2024-03-30T09:01:40.068,45.8751516,10.8682483,0.000,123.3,143.5,3.1,1.7,53,0.0,-0.313496739,0.005575745,-0.029889721,-0.949099243
