timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-05-18T13:30:03.034,45.8737800,10.8659333,0.000,10.3,181.1,4.7,7.6,144,0.0,0.006542061,0.066674851,-0.040290721,-0.996936858
2024-05-18T13:30:03.545,45.8737783,10.8659300,0.300,10.3,182.2,6.3,8.0,144,0.0,0.015626200,0.070597872,-0.053522352,-0.995942652
2024-05-18T13:30:04.054,45.8737800,10.8659316,0.300,328.0,183.5,7.9,7.8,144,0.0,0.025367109,0.070052862,-0.066722222,-0.994983375
2024-05-18T13:30:04.538,45.8737833,10.8659333,0.200,328.0,184.2,6.4,8.2,144,0.0,0.032335684,0.073635533,-0.053193793,-0.995337844
2024-05-18T13:30:05.054,45.8737883,10.8659383,0.100,328.0,186.5,4.2,7.8,144,0.0,0.054232363,0.069859706,-0.033034246,-0.995531082
2024-05-18T13:30:05.549,45.8737916,10.8659433,0.000,328.0,187.6,8.1,8.1,144,0.0,0.061018016,0.075124413,-0.065618992,-0.993137360
2024-05-18T13:30:06.037,45.8738000,10.8659466,0.300,328.0,187.2,7.2,7.8,144,0.0,0.058439605,0.071675330,-0.058010720,-0.994020641
2024-05-18T13:30:06.543,45.8738016,10.8659500,0.000,328.0,187.0,7.5,7.7,144,0.0,0.056546453,0.071082987,-0.061275519,-0.993976712
2024-05-18T13:30:07.053,45.8738050,10.8659533,0.400,248.7,186.4,6.1,8.3,144,0.0,0.052140128,0.074739948,-0.049354028,-0.994612634
2024-05-18T13:30:07.545,45.8738066,10.8659533,1.100,263.3,186.8,6.5,8.2,144,0.0,0.055153891,0.074490577,-0.052558742,-0.994304478
2024-05-18T13:30:08.052,45.8738100,10.8659516,1.400,345.0,187.3,6.2,7.4,144,0.0,0.059567366,0.067789502,-0.050002482,-0.994661093
2024-05-18T13:30:08.547,45.8738133,10.8659533,0.700,345.1,186.7,4.2,8.2,145,0.0,0.055306390,0.073652372,-0.032205988,-0.995225728
2024-05-18T13:30:09.041,45.8738166,10.8659533,0.800,344.8,186.5,4.7,7.9,145,0.0,0.053743001,0.071102142,-0.036676105,-0.995341957
2024-05-18T13:30:09.548,45.8738166,10.8659516,0.600,346.8,185.8,8.9,7.7,145,0.0,0.044912864,0.070387445,-0.074222282,-0.993737578
2024-05-18T13:30:10.057,45.8738950,10.8660450,0.300,346.8,185.1,7.5,8.0,139,0.0,0.039880030,0.072517782,-0.061650690,-0.994658113
2024-05-18T13:30:10.568,45.8739116,10.8660666,0.500,194.5,185.1,6.0,8.2,137,0.0,0.040599592,0.073747315,-0.048986826,-0.995242774
2024-05-18T13:30:11.075,45.8739216,10.8660833,0.000,225.7,185.2,6.5,7.9,136,0.0,0.041168854,0.071386009,-0.053324640,-0.995168567
2024-05-18T13:30:11.569,45.8739400,10.8661083,0.000,225.7,184.6,8.0,8.2,134,0.0,0.034931034,0.074046284,-0.066522203,-0.994417608
2024-05-18T13:30:12.060,45.8739500,10.8661250,0.200,225.7,184.9,3.9,6.9,133,0.0,0.040470719,0.061708424,-0.031393334,-0.996776462
2024-05-18T13:30:12.571,45.8739650,10.8661450,0.200,225.7,184.4,4.6,7.7,131,0.0,0.035369053,0.068759173,-0.037043061,-0.996315062
2024-05-18T13:30:13.076,45.8739800,10.8661650,0.300,225.7,182.7,6.6,8.6,130,0.0,0.019412143,0.076232739,-0.055228040,-0.995367467
2024-05-18T13:30:13.568,45.8739900,10.8661816,0.000,225.7,182.0,6.6,8.7,128,0.0,0.012661580,0.076359361,-0.056061108,-0.995419979
2024-05-18T13:30:14.065,45.8740000,10.8661983,0.000,225.7,183.0,5.2,7.1,127,0.0,0.023181461,0.062808864,-0.043243863,-0.996816099
2024-05-18T13:30:14.569,45.8743100,10.8665983,0.000,225.7,183.3,6.7,7.6,100,0.0,0.024920411,0.067396909,-0.056511946,-0.995810151
2024-05-18T13:30:15.056,45.8743166,10.8666100,0.000,225.7,182.7,6.6,8.4,99,0.0,0.019035187,0.074125394,-0.056052044,-0.995487809
2024-05-18T13:30:15.569,45.8743266,10.8666250,0.000,225.7,184.5,6.8,7.9,98,0.0,0.034734357,0.071254529,-0.056416482,-0.995252788
2024-05-18T13:30:16.076,45.8743400,10.8666433,0.000,225.7,186.2,4.5,6.9,97,0.0,0.051976319,0.061728906,-0.035529640,-0.996102631
2024-05-18T13:30:16.571,45.8743533,10.8666600,0.000,225.7,186.7,3.4,9.2,95,0.0,0.055487774,0.081631646,-0.024516594,-0.994812071
2024-05-18T13:30:17.061,45.8743666,10.8666800,0.000,225.7,187.5,3.2,7.9,94,0.0,0.063291147,0.070769638,-0.023596065,-0.995200455
2024-05-18T13:30:17.570,45.8743783,10.8666966,0.000,225.7,188.7,5.9,7.7,93,0.0,0.071908407,0.070724487,-0.046304915,-0.993819773
2024-05-18T13:30:18.078,45.8743883,10.8667083,0.000,225.7,186.1,2.2,10.8,92,0.0,0.051002022,0.095315546,-0.014043898,-0.994037807
2024-05-18T13:30:18.574,45.8743966,10.8667233,0.200,225.7,182.2,4.6,5.6,90,0.0,0.017218467,0.049393009,-0.039051462,-0.997864485
2024-05-18T13:30:19.068,45.8744050,10.8667383,0.200,225.7,178.8,2.8,11.2,89,0.0,-0.012946665,0.097287960,-0.025282502,-0.994848132
2024-05-18T13:30:19.572,45.8744116,10.8667533,0.000,225.7,175.4,5.2,9.1,88,0.0,-0.043315597,0.077072673,-0.047969718,-0.994925797
2024-05-18T13:30:20.059,45.8744183,10.8667683,0.300,225.7,173.9,1.3,9.9,87,0.0,-0.053831197,0.085823342,-0.015763255,-0.994727492
2024-05-18T13:30:20.572,45.8744250,10.8667783,0.000,225.7,175.2,4.5,7.7,86,0.0,-0.044260114,0.065206982,-0.042134997,-0.995996237
2024-05-18T13:30:21.082,45.8744250,10.8667833,0.200,225.7,175.0,3.0,9.7,86,0.0,-0.045538750,0.083316058,-0.029653607,-0.995037675
2024-05-18T13:30:21.573,45.8744266,10.8667883,0.200,225.7,176.3,3.8,8.5,85,0.0,-0.034797668,0.073216036,-0.035627108,-0.996069252
2024-05-18T13:30:22.062,45.8744266,10.8667916,0.200,225.7,176.2,4.5,9.3,85,0.0,-0.036164735,0.079298615,-0.041947197,-0.995308578
2024-05-18T13:30:22.575,45.8744300,10.8667933,0.300,225.7,176.2,5.2,9.5,85,0.0,-0.037102554,0.081074595,-0.047913954,-0.994861424
2024-05-18T13:30:23.083,45.8744350,10.8667983,0.000,225.7,175.5,4.7,7.5,84,0.0,-0.041687753,0.063495710,-0.043332156,-0.996166348
2024-05-18T13:30:23.575,45.8744383,10.8668033,0.000,225.7,174.9,3.7,10.4,84,0.0,-0.047346827,0.088736050,-0.035838902,-0.994280875
2024-05-18T13:30:24.069,45.8744433,10.8668083,0.200,225.7,175.2,4.2,11.2,83,0.0,-0.045497846,0.095597439,-0.040445723,-0.993554175
2024-05-18T13:30:24.574,45.8744483,10.8668116,0.000,225.7,175.9,4.8,9.8,83,0.0,-0.038763382,0.083641849,-0.044279739,-0.994754016
2024-05-18T13:30:25.084,45.8744516,10.8668150,0.300,225.7,175.3,1.4,10.4,83,0.0,-0.042377856,0.090085596,-0.016133776,-0.994898558
2024-05-18T13:30:25.574,45.8744533,10.8668183,0.000,225.7,176.9,2.8,10.3,83,0.0,-0.029079268,0.089131877,-0.027173128,-0.995221794
2024-05-18T13:30:26.067,45.8744550,10.8668200,0.000,225.7,178.0,5.8,9.8,82,0.0,-0.021937272,0.084564395,-0.051908430,-0.994820535
2024-05-18T13:30:26.574,45.8744550,10.8668216,0.200,225.7,177.0,4.2,10.1,82,0.0,-0.029310286,0.086827479,-0.038563602,-0.995042384
2024-05-18T13:30:27.083,45.8744550,10.8668233,0.200,225.7,177.5,2.9,10.5,82,0.0,-0.024203964,0.090843774,-0.027548814,-0.995187163
2024-05-18T13:30:27.574,45.8744550,10.8668233,0.300,225.7,177.9,5.6,9.2,82,0.0,-0.022146275,0.078811854,-0.049817961,-0.995395005
2024-05-18T13:30:28.064,45.8744566,10.8668250,0.000,225.7,176.6,5.0,9.7,82,0.0,-0.033219997,0.082716309,-0.046136007,-0.994947612
2024-05-18T13:30:28.570,45.8744566,10.8668266,0.000,225.7,176.1,3.6,10.2,82,0.0,-0.036486968,0.087321348,-0.034144353,-0.994923353
2024-05-18T13:30:29.068,45.8744583,10.8668300,0.000,225.7,175.7,2.7,8.9,81,0.0,-0.039506376,0.076367058,-0.026190171,-0.995949924
2024-05-18T13:30:29.556,45.8744583,10.8668316,0.000,225.7,175.6,5.2,8.0,81,0.0,-0.041173369,0.067518383,-0.048048053,-0.995706797
2024-05-18T13:30:30.053,45.8744600,10.8668333,0.000,225.7,176.8,8.2,11.2,81,0.0,-0.035096798,0.095479824,-0.074085198,-0.992047369
2024-05-18T13:30:30.559,45.8744600,10.8668333,0.000,225.7,176.7,10.8,11.4,81,0.0,-0.038093165,0.096021272,-0.096678749,-0.989937663
2024-05-18T13:30:31.044,45.8744600,10.8668350,0.300,225.7,176.8,5.1,8.9,80,0.0,-0.031056846,0.076567248,-0.046445344,-0.995495081
2024-05-18T13:30:31.557,45.8744600,10.8668366,0.200,225.7,175.6,9.4,8.6,80,0.0,-0.044225644,0.071700238,-0.084247716,-0.992874801
2024-05-18T13:30:32.054,45.8744600,10.8668383,0.000,225.7,173.8,11.4,6.8,80,0.0,-0.059921499,0.053524218,-0.102031387,-0.991528571
2024-05-18T13:30:32.557,45.8744600,10.8668400,0.300,225.7,172.1,8.2,7.4,80,0.0,-0.073022954,0.058902077,-0.075346112,-0.992731571
2024-05-18T13:30:33.044,45.8744600,10.8668416,0.300,225.7,170.4,9.3,8.8,80,0.0,-0.089387223,0.069740348,-0.087322876,-0.989704847
2024-05-18T13:30:33.558,45.8744600,10.8668416,0.000,225.7,170.8,9.8,8.4,79,0.0,-0.085751913,0.065958805,-0.090781301,-0.989974558
2024-05-18T13:30:34.054,45.8744600,10.8668416,0.400,225.7,172.7,8.8,11.2,79,0.0,-0.070532300,0.092063144,-0.082063183,-0.989853501
2024-05-18T13:30:34.557,45.8744600,10.8668416,0.000,225.7,175.7,7.9,9.0,79,0.0,-0.042754147,0.075270705,-0.071355522,-0.993684888
