timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-06-26T12:35:47.958,45.8747666,10.8658333,0.000,0.0,224.3,-3.1,6.1,95,0.0,0.377288312,0.039272245,0.044696651,-0.924179733
2024-06-26T12:35:48.535,45.8747566,10.8658216,5.200,216.5,225.3,-2.2,7.8,95,0.0,0.385621935,0.055127576,0.043737624,-0.919966638
2024-06-26T12:35:49.046,45.8747483,10.8658133,5.100,212.1,226.3,-2.0,5.4,95,0.0,0.393401474,0.036623444,0.034269813,-0.917994797
2024-06-26T12:35:49.543,45.8747383,10.8658033,5.100,224.5,226.0,-2.6,7.9,95,0.0,0.391049445,0.054306444,0.047377132,-0.917540908
2024-06-26T12:35:50.036,45.8747300,10.8657933,4.900,221.9,226.5,-1.2,6.2,95,0.0,0.394560069,0.045318771,0.031185901,-0.917218983
2024-06-26T12:35:50.544,45.8747200,10.8657833,4.900,217.4,225.7,0.0,6.2,95,0.0,0.387466311,0.049702682,0.020878695,-0.920303404
2024-06-26T12:35:51.054,45.8747100,10.8657733,5.100,213.6,225.1,1.1,8.6,95,0.0,0.382017165,0.072858095,0.019781319,-0.921063483
2024-06-26T12:35:51.540,45.8747016,10.8657633,5.000,216.6,224.1,-0.9,5.3,95,0.0,0.375375062,0.039843898,0.024761643,-0.925682247
2024-06-26T12:35:52.039,45.8746916,10.8657533,4.900,218.5,224.4,-1.1,8.1,95,0.0,0.377705425,0.061770972,0.035595987,-0.923174202
2024-06-26T12:35:52.543,45.8746833,10.8657433,4.900,214.2,224.7,-2.2,6.4,95,0.0,0.380431712,0.044604808,0.038814656,-0.922913909
2024-06-26T12:35:53.057,45.8746750,10.8657333,5.000,219.9,223.5,-2.5,6.0,94,0.0,0.370954990,0.040639222,0.039699074,-0.926908553
2024-06-26T12:35:53.543,45.8746650,10.8657233,5.200,214.3,224.6,-3.6,7.1,94,0.0,0.380104810,0.044982370,0.052777406,-0.922337294
2024-06-26T12:35:54.038,45.8746566,10.8657133,5.000,221.1,225.4,-2.7,6.9,94,0.0,0.386591077,0.045986187,0.044825397,-0.920009792
2024-06-26T12:35:54.543,45.8746483,10.8657033,4.900,218.6,225.7,-1.9,6.5,94,0.0,0.388391078,0.045600411,0.037581436,-0.919595242
2024-06-26T12:35:55.055,45.8746416,10.8656950,5.000,212.1,225.5,-0.5,6.2,94,0.0,0.386300504,0.047956083,0.025066013,-0.920781493
2024-06-26T12:35:55.542,45.8746316,10.8656883,5.100,212.7,224.2,0.4,7.3,94,0.0,0.374874562,0.060549527,0.021013876,-0.924854636
2024-06-26T12:35:56.039,45.8746233,10.8656783,5.200,216.1,223.7,0.2,5.6,94,0.0,0.371998191,0.046227261,0.016799076,-0.926926613
2024-06-26T12:35:56.542,45.8746150,10.8656683,5.100,215.6,225.5,0.4,7.9,94,0.0,0.385785222,0.064368196,0.023564603,-0.920035839
2024-06-26T12:35:57.057,45.8746066,10.8656600,5.000,212.1,226.5,1.0,7.1,94,0.0,0.393431544,0.060116131,0.016501287,-0.917235136
2024-06-26T12:35:57.547,45.8746000,10.8656500,4.900,217.5,226.8,-0.6,6.5,94,0.0,0.396639317,0.050197057,0.026938414,-0.916202188
2024-06-26T12:35:58.051,45.8745916,10.8656400,5.000,212.1,227.9,-1.4,7.9,94,0.0,0.405870855,0.058030557,0.038745694,-0.911260009
2024-06-26T12:35:58.547,45.8745833,10.8656300,4.700,223.8,228.7,0.3,6.1,94,0.0,0.411943674,0.049950249,0.019292990,-0.909631729
2024-06-26T12:35:59.042,45.8745766,10.8656200,4.800,216.4,228.0,1.3,8.2,94,0.0,0.405157179,0.070128471,0.018459130,-0.911363602
2024-06-26T12:35:59.552,45.8745700,10.8656133,5.100,219.9,224.2,0.6,6.8,94,0.0,0.374891311,0.057256997,0.017316315,-0.925134003
2024-06-26T12:36:00.054,45.8745650,10.8656050,5.100,210.4,223.2,1.3,7.2,94,0.0,0.366943598,0.062684894,0.013093178,-0.928033590
2024-06-26T12:36:00.547,45.8745583,10.8655966,5.000,210.6,221.8,-0.9,6.9,93,0.0,0.356206030,0.053801913,0.028484473,-0.932419479
2024-06-26T12:36:01.046,45.8745500,10.8655916,5.200,213.6,221.3,1.5,8.0,93,0.0,0.350665301,0.069512151,0.012530101,-0.933830738
2024-06-26T12:36:01.539,45.8745416,10.8655833,5.300,211.4,221.8,2.8,6.5,93,0.0,0.354636222,0.061412569,-0.002410680,-0.932979405
2024-06-26T12:36:02.058,45.8745350,10.8655766,5.200,215.0,224.4,1.8,6.2,93,0.0,0.376395673,0.055618759,0.006064120,-0.924765289
2024-06-26T12:36:02.550,45.8745266,10.8655700,5.000,215.1,224.7,0.8,6.8,92,0.0,0.379205227,0.057554010,0.016116366,-0.923377514
