timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-04-07T08:09:15.047,45.8744383,10.8669516,0.700,343.4,17.2,3.1,-2.5,97,0.0,0.988034248,0.030347189,-0.017794946,0.150141209
2024-04-07T08:09:15.630,45.8744283,10.8669566,0.200,349.5,19.5,1.1,-0.4,95,0.0,0.985449433,0.010256022,-0.001404601,0.169628084
2024-04-07T08:09:16.047,45.8744216,10.8669600,0.500,124.3,18.4,2.9,-1.0,94,0.0,0.986780226,0.026296943,-0.004304582,0.159832567
2024-04-07T08:09:16.661,45.8744216,10.8669583,0.300,2.1,14.9,0.0,-3.0,92,0.0,0.991262376,0.003675598,-0.026087061,0.129213825
2024-04-07T08:09:17.047,45.8744233,10.8669566,0.100,97.5,16.9,0.4,-3.5,91,0.0,0.988719642,0.008166951,-0.029441494,0.146599948
2024-04-07T08:09:17.665,45.8744250,10.8669550,0.300,183.4,19.3,4.9,-3.1,90,0.0,0.984439850,0.046430442,-0.019502236,0.168326125
2024-04-07T08:09:18.049,45.8744250,10.8669533,0.000,183.4,20.9,0.5,-2.6,89,0.0,0.983177364,0.008523192,-0.021334123,0.181178614
2024-04-07T08:09:18.667,45.8744250,10.8669533,0.000,183.4,16.8,1.1,-2.1,87,0.0,0.989051044,0.012489960,-0.016797975,0.146053270
2024-04-07T08:09:19.057,45.8744250,10.8669516,0.000,183.4,18.8,2.3,-1.1,86,0.0,0.986318052,0.021237381,-0.006197096,0.163338795
2024-04-07T08:09:19.642,45.8744266,10.8669500,0.000,183.4,17.3,-1.1,0.8,85,0.0,0.988578975,-0.010631606,0.005610202,0.150195643
2024-04-07T08:09:20.050,45.8744283,10.8669483,0.000,183.4,18.7,-2.3,-6.4,84,0.0,0.985211551,-0.010303416,-0.058419719,0.160718545
2024-04-07T08:09:20.641,45.8744283,10.8669450,0.000,183.2,20.9,4.5,-1.4,83,0.0,0.982576966,0.040730011,-0.004576190,0.181260511
