timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-07-26T11:27:03.234,45.7933783,10.8319850,0.000,0.0,258.3,7.0,2.9,34,0.0,0.628714085,0.058621321,-0.031443942,-0.774782717
2024-07-26T11:27:03.440,45.7933800,10.8319850,2.400,259.8,258.6,8.1,3.3,34,0.0,0.629719198,0.067047596,-0.036081094,-0.773079038
2024-07-26T11:27:03.634,45.7933766,10.8319883,2.500,172.4,258.8,9.3,3.0,34,0.0,0.630480468,0.071733914,-0.045686245,-0.771528423
2024-07-26T11:27:03.849,45.7933750,10.8319916,2.200,198.5,258.7,11.4,2.7,34,0.0,0.628625333,0.080922641,-0.062109087,-0.770985603
2024-07-26T11:27:04.044,45.7933733,10.8319933,2.700,220.6,258.2,12.7,2.9,34,0.0,0.624593198,0.088933498,-0.069738142,-0.772725999
2024-07-26T11:27:04.237,45.7933716,10.8319966,1.800,220.2,258.2,10.9,5.4,34,0.0,0.623907328,0.095824718,-0.043806445,-0.774359524
2024-07-26T11:27:04.440,45.7933666,10.8320000,2.600,200.2,258.8,9.0,4.6,34,0.0,0.629653335,0.080759235,-0.035508141,-0.771846890
2024-07-26T11:27:04.635,45.7933633,10.8320033,2.400,217.0,259.2,7.0,4.6,34,0.0,0.633559048,0.069577329,-0.021771124,-0.770248353
2024-07-26T11:27:04.852,45.7933600,10.8320050,2.200,224.6,259.5,7.3,3.7,34,0.0,0.636434734,0.065505639,-0.028703416,-0.768004298
2024-07-26T11:27:05.045,45.7933583,10.8320066,1.900,228.9,259.1,9.3,1.5,34,0.0,0.633969903,0.061444066,-0.053978212,-0.769017339
2024-07-26T11:27:05.237,45.7933316,10.8319850,1.900,255.4,258.3,10.4,1.2,34,0.0,0.627707779,0.065173171,-0.064177178,-0.773053288
2024-07-26T11:27:05.440,45.7933183,10.8319783,2.200,233.5,258.1,11.3,3.3,35,0.0,0.624398708,0.083882891,-0.058292765,-0.774394274
2024-07-26T11:27:05.635,45.7933116,10.8319750,2.000,201.2,258.2,10.9,2.3,35,0.0,0.625914395,0.075464189,-0.061320379,-0.773802459
2024-07-26T11:27:05.855,45.7933066,10.8319716,2.100,177.1,258.1,10.6,2.9,35,0.0,0.625014186,0.077738255,-0.055775087,-0.774724305
2024-07-26T11:27:06.045,45.7933033,10.8319683,2.000,221.3,258.3,9.3,3.1,35,0.0,0.627024591,0.071884170,-0.045689899,-0.774325430
2024-07-26T11:27:06.242,45.7933016,10.8319650,2.200,262.8,259.0,8.4,2.2,35,0.0,0.632987261,0.061316397,-0.044417478,-0.770447373
2024-07-26T11:27:06.436,45.7933000,10.8319633,1.900,263.2,259.2,7.3,3.3,35,0.0,0.634597301,0.062682651,-0.030725963,-0.769680083
2024-07-26T11:27:06.636,45.7932983,10.8319616,1.900,203.9,259.3,6.8,2.7,35,0.0,0.635753095,0.056077342,-0.030480431,-0.769245684
2024-07-26T11:27:06.858,45.7932950,10.8319600,2.100,238.0,259.4,8.1,2.9,35,0.0,0.635841310,0.064333931,-0.037960641,-0.768193007
2024-07-26T11:27:07.048,45.7932933,10.8319583,2.000,238.0,259.4,8.6,3.7,35,0.0,0.634853065,0.072792597,-0.037463535,-0.768279850
2024-07-26T11:27:07.242,45.7932916,10.8319566,1.800,238.5,259.7,8.1,4.2,35,0.0,0.636996865,0.073299974,-0.030801386,-0.766751349
2024-07-26T11:27:07.439,45.7932900,10.8319566,1.800,226.4,259.8,8.5,3.4,35,0.0,0.637815773,0.070040450,-0.037473772,-0.766078234
2024-07-26T11:27:07.640,45.7932883,10.8319550,1.900,216.9,255.0,7.7,3.2,35,0.0,0.605860054,0.063064680,-0.036274023,-0.792234302
2024-07-26T11:27:07.860,45.7932866,10.8319550,1.900,221.9,255.7,7.8,3.3,35,0.0,0.610327363,0.064101815,-0.035749130,-0.788738310
2024-07-26T11:27:08.037,45.7932850,10.8319533,1.500,260.0,256.4,9.5,3.5,35,0.0,0.613793254,0.075447947,-0.046328008,-0.784483075
2024-07-26T11:27:08.247,45.7932850,10.8319516,1.700,251.3,259.1,11.7,3.1,35,0.0,0.630849719,0.085993394,-0.061421465,-0.768671513
2024-07-26T11:27:08.446,45.7932833,10.8319500,1.800,231.1,258.7,11.9,2.7,35,0.0,0.628584266,0.083930463,-0.065224208,-0.770439982
2024-07-26T11:27:08.646,45.7932800,10.8319500,1.900,209.1,257.9,10.0,2.1,35,0.0,0.624931037,0.068814263,-0.055875327,-0.775627792
2024-07-26T11:27:08.862,45.7932766,10.8319500,1.800,185.9,258.1,9.2,2.6,36,0.0,0.626238585,0.068112910,-0.048260499,-0.775146067
