timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch
2024-08-04T11:50:43.063,45.8744866,10.8653400,3.400,237.2,229.0,1.6,-9.6
2024-08-04T11:50:43.567,45.8744816,10.8653333,3.300,236.7,229.3,1.1,-10.3
2024-08-04T11:50:44.067,45.8744766,10.8653250,3.000,235.6,230.4,-0.2,-10.8
2024-08-04T11:50:44.567,45.8744716,10.8653166,3.100,231.6,229.8,-2.0,-9.6
2024-08-04T11:50:45.069,45.8744683,10.8653066,3.200,240.5,230.1,0.9,-10.1
2024-08-04T11:50:45.571,45.8744633,10.8652983,3.000,234.3,230.1,-0.4,-9.8
2024-08-04T11:50:46.072,45.8744583,10.8652883,3.200,233.6,230.7,-2.1,-10.0
2024-08-04T11:50:46.574,45.8744533,10.8652783,3.200,239.8,230.4,0.8,-10.2
2024-08-04T11:50:47.074,45.8744483,10.8652683,3.300,239.8,230.3,-0.5,-9.9
2024-08-04T11:50:47.575,45.8744450,10.8652600,3.200,241.5,229.4,1.3,-10.0
2024-08-04T11:50:48.077,45.8744400,10.8652500,3.200,236.1,229.6,0.5,-10.1
2024-08-04T11:50:48.579,45.8744350,10.8652416,3.100,237.8,228.7,1.9,-10.2
2024-08-04T11:50:49.080,45.8744300,10.8652316,3.200,236.8,229.2,2.1,-10.3
2024-08-04T11:50:49.582,45.8744266,10.8652216,3.200,235.5,229.1,1.1,-9.7
2024-08-04T11:50:50.084,45.8744216,10.8652133,3.100,235.4,230.8,1.4,-10.7
2024-08-04T11:50:50.586,45.8744183,10.8652033,3.100,233.9,231.5,1.4,-9.9
2024-08-04T11:50:51.088,45.8744133,10.8651933,3.400,234.0,230.3,0.8,-9.9
2024-08-04T11:50:51.558,45.8744100,10.8651833,3.400,241.0,230.2,-0.4,-10.3
2024-08-04T11:50:52.097,45.8744050,10.8651750,3.100,233.2,229.6,2.5,-9.7
2024-08-04T11:50:52.558,45.8744000,10.8651666,3.100,234.8,230.2,1.3,-10.0
2024-08-04T11:50:53.061,45.8743966,10.8651566,3.200,238.5,231.4,1.2,-10.2
2024-08-04T11:50:53.558,45.8743916,10.8651466,3.400,238.6,230.4,2.1,-9.5
2024-08-04T11:50:54.100,45.8743866,10.8651366,3.500,237.4,230.5,1.8,-10.6
2024-08-04T11:50:54.563,45.8743833,10.8651266,3.400,233.8,230.0,3.0,-9.6
2024-08-04T11:50:55.064,45.8743783,10.8651166,3.200,237.9,230.5,2.6,-10.6
2024-08-04T11:50:55.561,45.8743733,10.8651066,3.400,236.7,231.5,1.4,-9.4
2024-08-04T11:50:56.055,45.8743666,10.8650966,3.600,234.7,229.8,1.4,-10.3
2024-08-04T11:50:56.560,45.8743633,10.8650866,3.500,235.6,231.2,-0.5,-10.3
2024-08-04T11:50:57.103,45.8743583,10.8650766,3.500,237.0,233.3,-0.2,-9.7
2024-08-04T11:50:57.557,45.8743533,10.8650650,3.500,237.3,232.9,0.9,-9.9
2024-08-04T11:50:58.074,45.8743483,10.8650550,3.500,239.9,232.7,2.1,-10.1
2024-08-04T11:50:58.558,45.8743433,10.8650450,3.500,238.8,232.2,2.2,-9.8
2024-08-04T11:50:59.072,45.8743400,10.8650333,3.500,237.2,232.5,3.1,-10.1
2024-08-04T11:50:59.558,45.8743333,10.8650233,3.600,238.9,232.6,1.9,-9.7
2024-08-04T11:51:00.073,45.8743300,10.8650116,3.600,237.2,232.1,1.2,-10.9
2024-08-04T11:51:00.557,45.8743250,10.8650016,3.600,238.3,232.6,1.1,-9.5
2024-08-04T11:51:01.074,45.8743200,10.8649916,3.600,239.8,232.1,1.1,-10.4
2024-08-04T11:51:01.558,45.8743166,10.8649816,3.700,237.3,232.2,1.7,-9.7
2024-08-04T11:51:02.075,45.8743116,10.8649716,3.700,237.8,232.0,1.5,-10.5
2024-08-04T11:51:02.558,45.8743066,10.8649616,3.600,238.3,232.5,2.7,-9.7
2024-08-04T11:51:03.072,45.8743033,10.8649516,3.400,237.7,231.0,2.5,-9.8
2024-08-04T11:51:03.557,45.8742983,10.8649416,3.400,237.4,231.4,2.4,-10.2
2024-08-04T11:51:04.075,45.8742933,10.8649316,3.600,239.5,232.0,2.2,-10.0
2024-08-04T11:51:04.559,45.8742900,10.8649200,3.700,237.1,232.2,1.3,-9.9
2024-08-04T11:51:05.074,45.8742850,10.8649100,3.700,239.8,232.3,1.7,-10.2
2024-08-04T11:51:05.558,45.8742800,10.8649000,3.500,243.0,231.9,3.4,-9.8
2024-08-04T11:51:06.074,45.8742750,10.8648900,3.600,236.0,232.7,1.0,-9.9
2024-08-04T11:51:06.647,45.8742700,10.8648750,4.100,243.1,232.3,2.4,-10.2
2024-08-04T11:51:07.068,45.8742666,10.8648666,3.600,238.6,233.4,1.6,-10.2
2024-08-04T11:51:07.554,45.8742616,10.8648566,3.700,240.9,234.5,1.0,-9.7
2024-08-04T11:51:08.070,45.8742583,10.8648466,3.600,241.0,234.9,0.9,-10.3
2024-08-04T11:51:08.556,45.8742533,10.8648350,3.600,240.4,234.5,1.8,-9.8
2024-08-04T11:51:09.060,45.8742483,10.8648250,3.700,239.1,235.1,1.5,-9.9
2024-08-04T11:51:09.554,45.8742450,10.8648133,3.800,239.6,234.7,1.2,-10.6
2024-08-04T11:51:10.062,45.8742400,10.8648033,3.800,241.4,234.7,2.8,-9.7
2024-08-04T11:51:10.562,45.8742350,10.8647916,3.800,239.2,233.7,1.9,-9.9
2024-08-04T11:51:11.063,45.8742316,10.8647800,3.900,240.1,231.9,3.5,-10.0
2024-08-04T11:51:11.561,45.8742266,10.8647700,3.800,238.3,230.8,3.3,-10.1
2024-08-04T11:51:12.079,45.8742216,10.8647600,3.700,239.2,230.8,4.5,-10.2
2024-08-04T11:51:12.567,45.8742166,10.8647500,3.700,235.9,228.9,2.1,-10.1
2024-08-04T11:51:13.060,45.8742116,10.8647400,3.700,234.9,227.5,4.4,-10.2
2024-08-04T11:51:13.561,45.8742066,10.8647300,3.600,234.2,227.5,5.1,-10.1
2024-08-04T11:51:14.078,45.8742016,10.8647200,3.500,234.7,228.4,2.4,-10.1
2024-08-04T11:51:14.566,45.8741966,10.8647100,3.600,234.9,228.9,1.8,-9.7
2024-08-04T11:51:15.061,45.8741933,10.8647000,3.700,236.7,227.5,3.4,-9.9
2024-08-04T11:51:15.567,45.8741883,10.8646916,3.700,234.1,228.9,3.1,-10.2
2024-08-04T11:51:16.070,45.8741833,10.8646816,3.600,236.7,229.1,2.7,-10.1
2024-08-04T11:51:16.566,45.8741783,10.8646716,3.600,234.3,228.9,3.8,-10.4
2024-08-04T11:51:17.056,45.8741750,10.8646616,3.600,234.6,228.1,3.5,-10.0
2024-08-04T11:51:17.571,45.8741700,10.8646516,3.700,234.8,227.4,2.3,-10.0
2024-08-04T11:51:18.072,45.8741650,10.8646433,3.700,232.1,227.0,3.3,-10.1
2024-08-04T11:51:18.573,45.8741600,10.8646333,3.700,232.2,227.3,1.3,-10.3
2024-08-04T11:51:19.088,45.8741550,10.8646233,3.700,232.7,228.4,1.3,-10.2
2024-08-04T11:51:19.571,45.8741500,10.8646133,3.700,235.8,228.2,0.6,-10.7
2024-08-04T11:51:20.067,45.8741450,10.8646033,3.700,234.2,228.7,-0.3,-10.1
2024-08-04T11:51:20.571,45.8741416,10.8645950,3.500,234.3,229.6,2.0,-10.9
2024-08-04T11:51:21.072,45.8741366,10.8645850,3.400,237.3,229.3,1.9,-9.8
2024-08-04T11:51:21.569,45.8741333,10.8645766,3.500,238.5,228.8,1.5,-10.7
2024-08-04T11:51:22.059,45.8741283,10.8645666,3.500,235.4,227.4,3.5,-9.9
2024-08-04T11:51:22.568,45.8741233,10.8645583,3.500,234.5,227.2,2.9,-9.7
2024-08-04T11:51:23.067,45.8741200,10.8645483,3.600,235.8,229.0,0.7,-10.3
2024-08-04T11:51:23.568,45.8741150,10.8645383,3.600,235.8,228.9,1.7,-9.9
2024-08-04T11:51:24.083,45.8741116,10.8645300,3.400,236.3,228.1,2.6,-10.3
2024-08-04T11:51:24.567,45.8741066,10.8645216,3.400,235.6,228.6,1.8,-10.0
2024-08-04T11:51:25.062,45.8741016,10.8645116,3.400,234.3,228.6,1.1,-9.7
2024-08-04T11:51:25.568,45.8740983,10.8645033,3.400,238.3,227.4,2.6,-10.2
2024-08-04T11:51:26.071,45.8740933,10.8644933,3.400,233.2,228.7,0.6,-10.1
2024-08-04T11:51:26.570,45.8740883,10.8644850,3.400,234.6,228.5,0.9,-10.1
2024-08-04T11:51:27.059,45.8740850,10.8644766,3.300,234.8,228.7,0.8,-10.0
2024-08-04T11:51:27.569,45.8740800,10.8644666,3.400,236.8,229.2,0.6,-9.8
2024-08-04T11:51:28.067,45.8740766,10.8644583,3.400,241.4,228.9,2.1,-10.2
2024-08-04T11:51:28.569,45.8740716,10.8644483,3.400,238.1,228.6,2.4,-9.4
2024-08-04T11:51:29.084,45.8740683,10.8644400,3.400,232.7,227.9,0.5,-10.7
2024-08-04T11:51:29.569,45.8740633,10.8644300,3.400,233.1,227.7,3.2,-9.5
2024-08-04T11:51:30.061,45.8740583,10.8644216,3.500,233.5,225.5,2.2,-10.5
2024-08-04T11:51:30.557,45.8740550,10.8644133,3.400,232.8,225.8,1.9,-10.0
2024-08-04T11:51:31.068,45.8740500,10.8644033,3.200,238.6,225.3,3.6,-10.0
2024-08-04T11:51:31.569,45.8740466,10.8643950,3.300,234.9,226.3,2.0,-10.0
2024-08-04T11:51:32.084,45.8740416,10.8643866,3.300,231.6,226.5,0.7,-10.2
2024-08-04T11:51:32.570,45.8740366,10.8643800,3.000,231.4,226.9,2.2,-9.7
2024-08-04T11:51:33.064,45.8740316,10.8643716,3.200,231.3,227.2,0.9,-10.3
2024-08-04T11:51:33.570,45.8740283,10.8643616,3.300,229.6,227.0,0.2,-9.9
2024-08-04T11:51:34.070,45.8740233,10.8643533,3.400,232.4,226.0,1.8,-10.2
2024-08-04T11:51:34.570,45.8740183,10.8643450,3.400,233.5,225.6,0.1,-10.3
2024-08-04T11:51:35.058,45.8740133,10.8643366,3.300,233.2,225.3,0.1,-9.8
2024-08-04T11:51:35.570,45.8740083,10.8643283,3.400,229.3,227.7,-0.3,-9.6
2024-08-04T11:51:36.063,45.8740050,10.8643200,3.000,235.4,228.9,0.4,-10.4
2024-08-04T11:51:36.566,45.8740016,10.8643100,3.100,240.7,231.6,-0.7,-10.0
2024-08-04T11:51:37.070,45.8739983,10.8643016,3.300,238.6,234.5,-0.4,-10.2
2024-08-04T11:51:37.566,45.8739933,10.8642933,2.900,236.6,235.2,1.0,-9.4
2024-08-04T11:51:38.056,45.8739900,10.8642850,2.900,235.3,233.6,1.3,-10.8
2024-08-04T11:51:38.566,45.8739866,10.8642783,3.000,233.5,232.8,1.2,-9.9
2024-08-04T11:51:39.067,45.8739816,10.8642683,3.100,238.4,232.9,2.7,-10.1
2024-08-04T11:51:39.565,45.8739783,10.8642583,3.300,241.1,233.7,2.3,-9.8
2024-08-04T11:51:40.081,45.8739733,10.8642500,3.500,239.2,233.2,3.2,-9.8
2024-08-04T11:51:40.565,45.8739700,10.8642400,3.500,242.7,233.3,1.8,-10.1
2024-08-04T11:51:41.059,45.8739666,10.8642300,3.500,240.8,232.6,3.4,-9.5
2024-08-04T11:51:41.566,45.8739616,10.8642200,3.400,236.0,231.9,1.8,-10.0
2024-08-04T11:51:42.067,45.8739566,10.8642116,3.200,231.6,233.3,1.6,-10.1
2024-08-04T11:51:42.565,45.8739516,10.8642000,3.500,233.5,234.6,1.0,-10.0
2024-08-04T11:51:43.081,45.8739483,10.8641900,3.900,242.8,234.4,0.4,-10.2
2024-08-04T11:51:43.563,45.8739450,10.8641800,3.600,243.0,235.0,0.5,-9.9
2024-08-04T11:51:44.059,45.8739400,10.8641683,3.400,243.6,235.7,1.1,-9.6
2024-08-04T11:51:44.567,45.8739366,10.8641583,3.700,239.9,234.3,1.5,-10.4
2024-08-04T11:51:45.072,45.8739333,10.8641483,3.700,241.4,233.6,1.2,-10.4
2024-08-04T11:51:45.565,45.8739283,10.8641383,3.600,241.3,233.3,2.1,-9.8
2024-08-04T11:51:46.086,45.8739250,10.8641283,3.700,240.7,232.5,1.6,-10.3
2024-08-04T11:51:46.566,45.8739200,10.8641183,3.700,241.3,233.8,0.9,-10.2
2024-08-04T11:51:47.062,45.8739166,10.8641083,3.500,239.2,235.1,1.5,-9.5
2024-08-04T11:51:47.565,45.8739116,10.8640983,3.500,243.2,234.2,2.8,-10.5
2024-08-04T11:51:48.067,45.8739083,10.8640866,3.400,240.0,236.5,0.1,-9.1
2024-08-04T11:51:48.568,45.8739050,10.8640766,3.500,249.0,236.9,2.1,-10.6
2024-08-04T11:51:49.077,45.8739016,10.8640666,3.400,244.4,238.6,1.6,-9.6
2024-08-04T11:51:49.565,45.8738983,10.8640566,3.400,245.1,239.1,-0.5,-9.6
2024-08-04T11:51:50.057,45.8738933,10.8640450,3.600,244.8,239.4,2.4,-10.2
2024-08-04T11:51:50.566,45.8738900,10.8640350,3.700,243.3,237.4,1.3,-9.5
2024-08-04T11:51:51.063,45.8738866,10.8640233,3.700,240.6,237.0,-0.2,-10.6
2024-08-04T11:51:51.565,45.8738833,10.8640133,3.700,245.7,237.4,1.8,-9.8
2024-08-04T11:51:52.070,45.8738783,10.8640016,3.600,245.5,235.7,4.5,-9.6
2024-08-04T11:51:52.565,45.8738750,10.8639916,3.600,242.0,236.5,2.4,-10.1
2024-08-04T11:51:53.085,45.8738700,10.8639800,3.600,242.1,236.2,2.7,-10.5
2024-08-04T11:51:53.565,45.8738666,10.8639683,3.600,244.5,235.5,4.5,-9.4
2024-08-04T11:51:54.060,45.8738616,10.8639583,3.700,244.7,236.4,2.4,-10.1
2024-08-04T11:51:54.565,45.8738583,10.8639483,3.500,242.0,236.3,2.6,-10.1
2024-08-04T11:51:55.067,45.8738550,10.8639366,3.500,240.8,235.8,2.6,-9.7
2024-08-04T11:51:55.565,45.8738500,10.8639266,3.500,246.4,235.6,1.8,-9.8
2024-08-04T11:51:56.081,45.8738466,10.8639150,3.500,244.5,235.2,1.0,-10.0
2024-08-04T11:51:56.567,45.8738416,10.8639033,3.600,242.2,235.9,1.1,-10.0
2024-08-04T11:51:57.058,45.8738383,10.8638916,3.600,243.3,235.4,0.1,-10.3
2024-08-04T11:51:57.566,45.8738333,10.8638816,3.600,236.8,234.5,1.6,-10.0
2024-08-04T11:51:58.065,45.8738300,10.8638700,3.700,245.2,235.5,0.3,-10.3
2024-08-04T11:51:58.566,45.8738266,10.8638600,3.600,245.3,237.9,0.3,-10.2
2024-08-04T11:51:59.070,45.8738233,10.8638500,3.500,247.5,238.9,-1.4,-10.0
2024-08-04T11:51:59.566,45.8738183,10.8638400,3.400,247.5,238.9,0.7,-10.2
2024-08-04T11:52:00.085,45.8738150,10.8638283,3.400,245.2,236.2,1.7,-9.2
2024-08-04T11:52:00.563,45.8738116,10.8638183,3.400,242.9,234.1,0.3,-10.9
2024-08-04T11:52:01.060,45.8738083,10.8638100,3.400,242.8,234.1,1.8,-10.2
2024-08-04T11:52:01.563,45.8738033,10.8637983,3.500,240.1,234.6,0.8,-10.2
2024-08-04T11:52:02.067,45.8738000,10.8637883,3.600,242.2,235.5,0.1,-9.8
2024-08-04T11:52:02.563,45.8737950,10.8637783,3.700,240.5,234.9,0.9,-10.1
2024-08-04T11:52:03.083,45.8737916,10.8637683,3.600,241.7,234.7,0.9,-10.1
2024-08-04T11:52:03.563,45.8737883,10.8637566,3.500,245.0,232.7,1.9,-9.9
2024-08-04T11:52:04.060,45.8737833,10.8637466,3.500,241.0,232.9,2.1,-9.9
2024-08-04T11:52:04.566,45.8737800,10.8637366,3.400,243.2,233.6,2.6,-9.8
2024-08-04T11:52:05.068,45.8737766,10.8637266,3.400,240.1,233.1,2.6,-9.7
2024-08-04T11:52:05.566,45.8737716,10.8637183,3.400,240.3,232.2,2.5,-10.1
2024-08-04T11:52:06.082,45.8737683,10.8637083,3.500,237.3,231.1,3.0,-10.0
2024-08-04T11:52:06.565,45.8737633,10.8636983,3.500,236.3,231.0,1.7,-9.9
2024-08-04T11:52:07.058,45.8737600,10.8636883,3.500,239.2,231.2,1.6,-10.2
2024-08-04T11:52:07.565,45.8737550,10.8636783,3.500,239.0,232.0,0.7,-10.4
2024-08-04T11:52:08.064,45.8737516,10.8636683,3.400,241.4,232.6,2.1,-9.3
2024-08-04T11:52:08.568,45.8737466,10.8636583,3.400,238.9,231.9,1.8,-10.3
2024-08-04T11:52:09.073,45.8737433,10.8636483,3.500,238.4,230.5,2.7,-8.9
2024-08-04T11:52:09.567,45.8737383,10.8636383,3.500,234.4,227.4,3.7,-10.6
2024-08-04T11:52:10.060,45.8737350,10.8636300,3.500,233.2,224.4,5.3,-10.4
2024-08-04T11:52:10.568,45.8737300,10.8636216,3.400,231.4,224.2,3.8,-9.6
2024-08-04T11:52:11.061,45.8737250,10.8636133,3.300,231.4,221.8,5.1,-10.3
2024-08-04T11:52:11.558,45.8737216,10.8636050,3.300,232.4,222.1,4.7,-10.8
2024-08-04T11:52:12.065,45.8737166,10.8635966,3.300,232.5,223.8,2.5,-9.7
2024-08-04T11:52:12.565,45.8737116,10.8635866,3.300,231.7,225.1,1.9,-10.7
2024-08-04T11:52:13.075,45.8737083,10.8635783,3.300,230.6,224.0,1.1,-9.6
2024-08-04T11:52:13.567,45.8737033,10.8635700,3.500,229.6,223.2,1.3,-10.2
2024-08-04T11:52:14.064,45.8736983,10.8635600,3.500,231.2,223.5,1.4,-10.1
2024-08-04T11:52:14.569,45.8736933,10.8635516,3.400,235.0,226.3,0.6,-9.3
2024-08-04T11:52:15.069,45.8736883,10.8635433,3.400,235.6,227.6,0.7,-9.9
2024-08-04T11:52:15.568,45.8736850,10.8635350,3.400,235.9,230.0,0.7,-9.8
2024-08-04T11:52:16.069,45.8736800,10.8635250,3.400,235.5,230.0,0.2,-9.7
2024-08-04T11:52:16.571,45.8736766,10.8635150,3.400,239.8,229.7,3.0,-10.4
2024-08-04T11:52:17.074,45.8736716,10.8635050,3.400,236.0,229.6,-0.2,-10.3
2024-08-04T11:52:17.574,45.8736666,10.8634950,3.500,236.5,228.6,2.0,-10.0
2024-08-04T11:52:18.078,45.8736616,10.8634866,3.500,234.7,228.2,2.7,-10.1
2024-08-04T11:52:18.578,45.8736566,10.8634766,3.400,234.1,227.5,3.8,-9.7
2024-08-04T11:52:19.079,45.8736516,10.8634666,3.400,233.4,226.6,3.6,-9.8
2024-08-04T11:52:19.581,45.8736483,10.8634583,3.600,233.6,224.8,4.5,-9.9
2024-08-04T11:52:20.081,45.8736433,10.8634483,3.500,234.3,225.0,2.6,-10.1
2024-08-04T11:52:20.583,45.8736383,10.8634400,3.500,235.7,226.6,3.5,-10.0
2024-08-04T11:52:21.087,45.8736333,10.8634300,3.500,235.8,226.5,2.4,-9.7
2024-08-04T11:52:21.585,45.8736283,10.8634216,3.500,234.5,225.6,2.9,-10.4
2024-08-04T11:52:22.088,45.8736233,10.8634116,3.500,231.4,226.3,2.1,-9.7
2024-08-04T11:52:22.588,45.8736183,10.8634016,3.500,234.9,227.0,2.0,-9.6
2024-08-04T11:52:23.090,45.8736133,10.8633916,3.600,236.3,226.4,1.2,-10.0
2024-08-04T11:52:23.593,45.8736083,10.8633833,3.600,231.1,225.7,1.7,-10.1
2024-08-04T11:52:24.094,45.8736033,10.8633733,3.600,230.9,226.1,0.7,-10.5
2024-08-04T11:52:24.596,45.8735983,10.8633633,3.700,234.4,226.1,0.8,-10.0
2024-08-04T11:52:25.097,45.8735950,10.8633550,3.600,234.4,226.7,-0.3,-9.9
2024-08-04T11:52:25.598,45.8735900,10.8633450,3.500,235.2,225.8,2.5,-10.2
2024-08-04T11:52:26.100,45.8735850,10.8633350,3.500,233.7,225.3,1.9,-10.0
2024-08-04T11:52:26.600,45.8735800,10.8633266,3.600,230.5,224.5,2.9,-10.2
2024-08-04T11:52:27.061,45.8735750,10.8633183,3.500,233.4,224.5,3.6,-9.6
2024-08-04T11:52:27.568,45.8735700,10.8633083,3.400,232.3,224.4,3.1,-10.7
2024-08-04T11:52:28.065,45.8735650,10.8633000,3.400,230.5,225.1,1.1,-9.3
2024-08-04T11:52:28.568,45.8735600,10.8632916,3.400,232.1,224.7,2.5,-10.3
2024-08-04T11:52:29.071,45.8735550,10.8632833,3.400,230.5,225.8,0.8,-9.6
2024-08-04T11:52:29.568,45.8735500,10.8632733,3.500,232.2,224.8,2.6,-10.2
2024-08-04T11:52:30.076,45.8735450,10.8632650,3.500,229.6,225.0,1.8,-9.6
2024-08-04T11:52:30.568,45.8735400,10.8632550,3.500,232.6,225.2,2.8,-10.1
2024-08-04T11:52:31.059,45.8735350,10.8632466,3.500,231.8,224.9,2.2,-9.8
2024-08-04T11:52:31.568,45.8735300,10.8632366,3.500,231.5,225.9,1.3,-9.8
2024-08-04T11:52:32.064,45.8735250,10.8632283,3.500,228.9,225.8,0.5,-10.1
2024-08-04T11:52:32.569,45.8735200,10.8632200,3.400,233.9,226.5,1.2,-9.8
2024-08-04T11:52:33.068,45.8735166,10.8632116,3.400,236.7,225.2,1.7,-10.1
2024-08-04T11:52:33.566,45.8735116,10.8632033,3.400,231.2,225.5,-1.3,-10.2
2024-08-04T11:52:34.072,45.8735066,10.8631933,3.400,234.7,227.5,0.8,-9.8
2024-08-04T11:52:34.567,45.8735033,10.8631850,3.300,232.6,227.3,1.9,-10.1
2024-08-04T11:52:35.089,45.8734983,10.8631766,3.300,230.3,226.5,0.9,-10.2
2024-08-04T11:52:35.567,45.8734933,10.8631683,3.400,236.2,226.8,1.4,-10.2
2024-08-04T11:52:36.060,45.8734883,10.8631600,3.400,232.3,226.6,1.5,-10.0
2024-08-04T11:52:36.564,45.8734850,10.8631500,3.400,233.3,227.6,2.8,-9.6
2024-08-04T11:52:37.063,45.8734800,10.8631416,3.500,234.6,227.4,3.5,-10.4
2024-08-04T11:52:37.564,45.8734750,10.8631333,3.400,232.5,225.8,7.0,-10.8
2024-08-04T11:52:38.069,45.8734716,10.8631250,3.300,235.9,223.6,10.6,-10.1
2024-08-04T11:52:38.567,45.8734666,10.8631166,3.200,232.2,222.1,12.7,-10.1
2024-08-04T11:52:39.085,45.8734616,10.8631116,3.100,224.4,218.7,14.6,-10.5
2024-08-04T11:52:39.565,45.8734566,10.8631033,3.100,230.3,216.7,15.2,-10.5
2024-08-04T11:52:40.060,45.8734516,10.8630966,3.300,224.4,214.7,13.1,-11.0
2024-08-04T11:52:40.566,45.8734466,10.8630900,3.200,222.5,211.5,11.4,-10.3
2024-08-04T11:52:41.065,45.8734400,10.8630833,3.100,220.7,207.6,9.8,-10.3
2024-08-04T11:52:41.569,45.8734350,10.8630766,3.200,219.0,204.6,10.9,-8.1
2024-08-04T11:52:42.072,45.8734283,10.8630700,3.300,212.1,196.9,1.1,-11.0
