timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-06-25T10:19:27.045,45.8743350,10.8669733,1.000,322.0,71.8,-2.5,6.3,86,0.0,0.808104753,-0.049986251,0.031656109,0.586054742
2024-06-25T10:19:27.636,45.8743383,10.8669750,1.000,326.1,68.0,-5.6,9.0,86,0.0,0.823384821,-0.084550649,0.038005892,0.559855521
2024-06-25T10:19:28.046,45.8743366,10.8669733,1.000,218.7,69.2,-2.5,6.2,85,0.0,0.820883632,-0.048713330,0.032155007,0.568099737
2024-06-25T10:19:28.547,45.8743366,10.8669700,1.000,197.0,66.3,-4.8,11.5,85,0.0,0.830088198,-0.089260332,0.060817782,0.547066808
2024-06-25T10:19:29.049,45.8743350,10.8669666,0.800,226.4,74.1,-5.0,-2.1,85,0.0,0.797854304,-0.023607284,-0.040918104,0.600990593
2024-06-25T10:19:29.549,45.8743366,10.8669566,1.800,256.9,77.1,-0.8,5.3,85,0.0,0.780951619,-0.034150541,0.031790491,0.622841299
2024-06-25T10:19:30.050,45.8743350,10.8669483,2.300,252.3,75.5,-4.0,2.3,85,0.0,0.789691389,-0.039825968,-0.004993124,0.612184346
2024-06-25T10:19:30.551,45.8743616,10.8669433,2.600,245.2,76.8,1.0,4.2,85,0.0,0.783491313,-0.016210666,0.034119535,0.620248139
2024-06-25T10:19:31.054,45.8743916,10.8669350,2.800,266.6,79.5,-3.9,4.2,85,0.0,0.767057717,-0.049638968,0.006544658,0.639616907
2024-06-25T10:19:31.554,45.8744016,10.8669200,2.700,272.0,81.4,-3.2,8.1,84,0.0,0.754456997,-0.066985488,0.034961082,0.651981115
2024-06-25T10:19:32.055,45.8744100,10.8669116,2.800,252.9,84.5,-2.0,10.7,84,0.0,0.736036777,-0.075811632,0.057157435,0.670245647
2024-06-25T10:19:32.556,45.8744283,10.8669000,2.600,264.8,84.2,-2.2,11.3,84,0.0,0.736707568,-0.080749914,0.060241841,0.668660462
2024-06-25T10:19:33.058,45.8744416,10.8668933,2.100,255.6,89.3,-1.6,11.7,84,0.0,0.706463158,-0.081507504,0.062443677,0.700258374
2024-06-25T10:19:33.559,45.8744483,10.8668866,1.400,274.7,88.9,-6.7,11.6,83,0.0,0.704786003,-0.112271018,0.031733938,0.699756622
2024-06-25T10:19:34.059,45.8744616,10.8668833,1.800,283.9,89.3,-6.4,10.8,83,0.0,0.703276813,-0.105330847,0.027830526,0.702514768
2024-06-25T10:19:34.561,45.8744683,10.8668800,1.600,273.0,91.8,-6.1,7.4,83,0.0,0.690834463,-0.083208330,0.006867140,0.718171060
2024-06-25T10:19:35.061,45.8744700,10.8668750,1.600,268.6,97.9,-0.6,5.7,82,0.0,0.655477941,-0.040963572,0.028672477,0.753552735
2024-06-25T10:19:35.563,45.8744733,10.8668666,1.900,282.5,104.0,1.1,6.8,82,0.0,0.614919603,-0.040819362,0.044215761,0.786287129
2024-06-25T10:19:36.063,45.8744766,10.8668583,2.000,277.8,108.2,-0.5,7.9,82,0.0,0.584785223,-0.058037702,0.037126184,0.808253407
2024-06-25T10:19:36.565,45.8744766,10.8668516,2.200,271.6,111.9,-1.3,7.7,82,0.0,0.557993591,-0.062158063,0.027945286,0.827037990
2024-06-25T10:19:37.062,45.8744783,10.8668450,2.200,278.2,112.5,2.7,7.3,81,0.0,0.555173993,-0.040356122,0.054946672,0.828931868
2024-06-25T10:19:37.565,45.8744800,10.8668400,1.700,297.3,109.8,-0.3,7.7,81,0.0,0.573275685,-0.056610309,0.036134582,0.816602051
2024-06-25T10:19:38.068,45.8744800,10.8668383,1.300,254.3,110.6,-2.7,10.5,81,0.0,0.564972341,-0.088231951,0.032830507,0.819718242
2024-06-25T10:19:38.567,45.8744800,10.8668366,1.200,324.2,105.6,-5.9,5.2,81,0.0,0.601112247,-0.067099974,-0.014026218,0.796215653
2024-06-25T10:19:39.068,45.8744800,10.8668350,0.600,318.5,103.4,-4.5,6.9,81,0.0,0.616511226,-0.071442142,0.006376385,0.784068763
2024-06-25T10:19:39.571,45.8744783,10.8668350,0.300,206.6,98.6,-4.3,4.1,81,0.0,0.649936438,-0.051169962,-0.005339678,0.758241713
2024-06-25T10:19:40.074,45.8744766,10.8668216,0.000,252.4,97.5,-4.1,4.6,80,0.0,0.657006741,-0.053678822,-0.000582912,0.751967490
2024-06-25T10:19:40.574,45.8744766,10.8668216,0.100,252.4,96.8,-4.5,5.5,80,0.0,0.660963595,-0.061607309,0.002379266,0.747877479
2024-06-25T10:19:41.077,45.8744783,10.8668216,0.000,252.4,97.8,-4.1,4.8,80,0.0,0.655406415,-0.054732811,0.000536380,0.753287017
2024-06-25T10:19:41.548,45.8744783,10.8668216,0.000,252.4,95.6,-5.1,5.9,80,0.0,0.668433428,-0.068052083,0.001443335,0.740647256
2024-06-25T10:19:42.080,45.8744800,10.8668200,0.000,252.4,94.7,-5.2,5.9,80,0.0,0.674442232,-0.068807177,0.001463478,0.735109508
2024-06-25T10:19:42.548,45.8744816,10.8668200,0.000,252.4,95.3,-4.4,5.5,80,0.0,0.671181798,-0.061395030,0.003950751,0.738731861
