timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-04-06T13:43:52.048,45.8746833,10.8667716,6.500,323.9,290.1,1.1,-0.7,77,0.0,0.819702327,0.003920098,-0.010637829,-0.572672904
2024-04-06T13:43:52.640,45.8746900,10.8667866,5.800,136.8,290.1,1.2,-0.8,75,0.0,0.819531918,0.004284537,-0.011725678,-0.572892964
2024-04-06T13:43:53.050,45.8746966,10.8667983,2.200,143.3,289.9,1.2,-0.6,74,0.0,0.818471313,0.005855269,-0.010202180,-0.574422300
2024-04-06T13:43:53.642,45.8747166,10.8667883,0.800,24.4,290.2,1.7,-1.1,71,0.0,0.820297480,0.006994390,-0.016562240,-0.571649849
2024-04-06T13:43:54.053,45.8747283,10.8667750,1.300,327.5,290.3,1.3,-0.7,70,0.0,0.820423782,0.005767151,-0.011708929,-0.571602106
2024-04-06T13:43:54.645,45.8747350,10.8667666,0.900,148.7,290.4,1.2,-1.3,68,0.0,0.820872366,0.002045264,-0.015365357,-0.570896626
2024-04-06T13:43:55.053,45.8747383,10.8667650,2.000,324.0,290.2,1.3,-0.9,67,0.0,0.819962621,0.004907019,-0.012648104,-0.572251678
2024-04-06T13:43:55.635,45.8747466,10.8667666,1.100,334.7,290.2,1.5,-0.6,66,0.0,0.820106626,0.007728188,-0.011808968,-0.572032034
2024-04-06T13:43:56.053,45.8747483,10.8667650,0.900,140.5,290.3,1.4,-0.9,64,0.0,0.820418596,0.005270105,-0.013608458,-0.571572423
2024-04-06T13:43:56.645,45.8747483,10.8667583,0.000,153.8,290.0,0.3,-0.9,63,0.0,0.818922162,-0.002248923,-0.008000828,-0.573839724
2024-04-06T13:43:57.054,45.8747483,10.8667516,0.000,153.8,290.1,1.6,-1.6,62,0.0,0.819606304,0.003203351,-0.019658681,-0.572576165
2024-04-06T13:43:57.647,45.8747533,10.8667450,1.100,314.8,290.1,4.1,-1.7,61,0.0,0.819443226,0.020662274,-0.032921389,-0.571836352
2024-04-06T13:43:58.056,45.8747550,10.8667433,0.400,132.2,289.7,2.4,-1.0,60,0.0,0.817562103,0.012481073,-0.019351041,-0.575375021
2024-04-06T13:43:58.648,45.8747550,10.8667400,0.000,318.7,289.9,1.1,-1.1,59,3.1,0.818720222,0.002183044,-0.013366121,-0.574028313
2024-04-06T13:43:59.058,45.8747533,10.8667416,0.000,318.7,290.1,1.6,-1.3,58,3.1,0.819515288,0.004795745,-0.017177738,-0.572775066
2024-04-06T13:43:59.647,45.8747466,10.8667450,0.000,318.7,289.9,1.3,-1.0,57,3.1,0.818540514,0.004382407,-0.014190243,-0.574252307
2024-04-06T13:44:00.057,45.8747450,10.8667450,0.600,315.3,290.0,1.6,-1.7,56,3.1,0.819288492,0.003082263,-0.019850845,-0.573024809
2024-04-06T13:44:00.653,45.8746816,10.8668166,0.600,24.8,290.0,1.4,-1.4,55,3.1,0.819307148,0.002800945,-0.016900666,-0.573094189
2024-04-06T13:44:01.055,45.8745516,10.8669800,0.000,353.4,289.9,0.1,-0.6,55,3.1,0.818519950,-0.002128588,-0.004728092,-0.574449301
2024-04-06T13:44:01.647,45.8745300,10.8670050,0.500,173.9,290.0,1.9,-1.4,56,3.1,0.818853796,0.006178411,-0.019425595,-0.573635340
2024-04-06T13:44:02.055,45.8745250,10.8670100,0.000,173.9,290.1,0.1,-0.7,56,3.1,0.819590032,-0.002646182,-0.005122705,-0.572916687
2024-04-06T13:44:02.647,45.8745266,10.8670083,0.000,173.9,290.2,1.3,-0.9,56,3.1,0.820302248,0.004524890,-0.012630059,-0.571768284
2024-04-06T13:44:03.056,45.8745250,10.8670066,0.000,173.9,290.0,1.3,-1.5,57,3.1,0.818906486,0.001826812,-0.016887382,-0.573670983
2024-04-06T13:44:03.647,45.8745233,10.8670083,0.000,173.9,290.0,1.2,-1.6,57,3.1,0.819236457,0.000711503,-0.017392654,-0.573187053
2024-04-06T13:44:04.057,45.8745233,10.8670083,0.000,173.9,289.8,2.2,-1.7,57,3.1,0.818106830,0.007238174,-0.023650395,-0.574529529
2024-04-06T13:44:04.646,45.8745216,10.8670083,0.000,173.9,289.9,1.6,-1.4,58,3.1,0.818824172,0.004780929,-0.018110102,-0.573734224
2024-04-06T13:44:05.056,45.8745216,10.8670083,0.000,173.9,290.1,1.0,-1.2,58,3.1,0.819427192,0.001441100,-0.013579424,-0.573015988
2024-04-06T13:44:05.548,45.8745233,10.8670116,0.000,173.9,290.1,0.9,-1.2,58,3.1,0.819650471,0.001034115,-0.012991677,-0.572711110
2024-04-06T13:44:06.055,45.8745250,10.8670133,0.000,173.9,290.2,1.3,-1.3,59,3.1,0.819957614,0.002541749,-0.015596939,-0.572201550
2024-04-06T13:44:06.650,45.8745250,10.8670133,0.000,173.9,290.1,1.3,-1.2,59,3.1,0.819631338,0.003137846,-0.015446657,-0.572669864
2024-04-06T13:44:07.057,45.8745233,10.8670133,0.000,173.9,290.0,1.7,-1.6,59,3.1,0.819339752,0.004459605,-0.020078473,-0.572934687
2024-04-06T13:44:07.651,45.8745216,10.8670133,0.000,173.9,290.1,1.3,-1.1,60,3.1,0.819438100,0.003984952,-0.014850424,-0.572956860
2024-04-06T13:44:08.059,45.8745216,10.8670133,0.000,173.9,290.2,1.3,-0.8,60,3.1,0.820362449,0.005109008,-0.012442570,-0.571680427
2024-04-06T13:44:08.549,45.8745200,10.8670150,0.000,173.9,290.0,1.3,-1.3,60,3.1,0.819115877,0.002829693,-0.016259128,-0.573386192
2024-04-06T13:44:09.058,45.8745200,10.8670150,0.000,173.9,290.2,1.7,-1.3,60,3.1,0.820327163,0.006147646,-0.017742692,-0.571581662
2024-04-06T13:44:09.549,45.8745200,10.8670150,0.000,173.9,290.5,2.6,-1.1,61,3.1,0.821631908,0.012698589,-0.020898487,-0.569488883
2024-04-06T13:44:10.062,45.8745166,10.8670183,0.000,173.9,287.9,-2.6,-1.3,61,3.1,0.808239400,-0.024954628,0.004388338,-0.588303685
2024-04-06T13:44:10.550,45.8745150,10.8670200,0.000,173.9,288.9,-6.4,-1.4,61,3.1,0.811813176,-0.052345749,0.022223029,-0.581135154
2024-04-06T13:44:11.062,45.8745133,10.8670200,0.000,173.9,282.7,2.0,-1.4,61,3.1,0.781193912,0.006529985,-0.020456290,-0.623914421
2024-04-06T13:44:11.552,45.8745133,10.8670216,0.000,173.9,287.9,0.7,-1.0,62,3.1,0.808341861,-0.000224780,-0.010533198,-0.588613868
2024-04-06T13:44:12.050,45.8745133,10.8670216,0.000,173.9,285.8,-4.7,-1.3,62,3.1,0.796821475,-0.039755855,0.015509641,-0.602700770
2024-04-06T13:44:12.550,45.8745150,10.8670216,0.000,173.9,284.8,0.8,-2.1,62,3.1,0.792327106,-0.005606398,-0.019094234,-0.609766781
2024-04-06T13:44:13.063,45.8745150,10.8670233,0.000,173.9,286.2,2.2,-1.5,62,3.1,0.799414337,0.007542254,-0.022447124,-0.600308895
2024-04-06T13:44:13.551,45.8745150,10.8670233,0.000,173.9,286.0,1.1,-1.8,62,3.1,0.798701584,-0.002048277,-0.018426280,-0.601437271
