timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,altitude_m,declination,q_w,q_x,q_y,q_z
2024-07-02T14:34:16.057,45.8617300,10.8516083,6.700,100.2,110.6,19.0,3.7,72,0.0,0.565407574,0.067695446,0.153540552,0.807558358
2024-07-02T14:34:16.344,45.8617283,10.8516216,6.600,100.2,108.5,23.0,3.2,72,0.0,0.576804996,0.094051756,0.177538678,0.791785836
2024-07-02T14:34:16.547,45.8617300,10.8516283,6.500,80.8,104.4,20.0,2.4,72,0.0,0.606628597,0.090110950,0.149845496,0.775514066
2024-07-02T14:34:16.744,45.8617283,10.8516366,6.500,85.7,100.9,13.2,4.5,72,0.0,0.635750353,0.042851586,0.113546476,0.762289286
2024-07-02T14:34:16.949,45.8617283,10.8516450,6.600,91.2,100.8,8.5,5.7,72,0.0,0.637914479,0.009199215,0.088490725,0.764946401
2024-07-02T14:34:17.063,45.8617266,10.8516483,6.700,84.3,102.0,9.6,5.0,72,0.0,0.629191399,0.019065659,0.092634998,0.771470964
2024-07-02T14:34:17.349,45.8617266,10.8516616,6.600,91.9,101.5,8.0,6.7,72,0.0,0.633572400,-0.001051636,0.090874858,0.768323481
2024-07-02T14:34:17.549,45.8617266,10.8516700,6.600,85.8,102.3,1.7,5.3,72,0.0,0.627336919,-0.026393017,0.040531591,0.777240992
2024-07-02T14:34:17.751,45.8617266,10.8516800,6.700,86.0,103.2,2.0,5.4,72,0.0,0.621334016,-0.026022673,0.042608969,0.781949639
2024-07-02T14:34:17.951,45.8617266,10.8516883,6.700,89.4,104.4,5.9,5.9,72,0.0,0.613423645,-0.009022014,0.071574435,0.786448896
2024-07-02T14:34:18.063,45.8617266,10.8516933,6.700,86.2,105.2,8.2,6.0,72,0.0,0.608187616,0.002237257,0.088358425,0.788853765
2024-07-02T14:34:18.257,45.8617266,10.8517016,6.600,94.7,105.3,7.9,7.6,72,0.0,0.607234716,-0.011182725,0.094440877,0.788806736
2024-07-02T14:34:18.553,45.8617266,10.8517116,6.600,92.6,105.9,9.0,4.4,72,0.0,0.602274060,0.017077265,0.085570998,0.793502867
2024-07-02T14:34:18.658,45.8617266,10.8517166,6.500,91.2,106.0,7.0,5.8,72,0.0,0.602594554,-0.003328006,0.078887753,0.794127703
2024-07-02T14:34:18.953,45.8617250,10.8517283,6.500,87.2,107.2,6.0,6.3,72,0.0,0.593979597,-0.013685771,0.074629679,0.800890386
2024-07-02T14:34:19.072,45.8617250,10.8517333,6.600,96.3,108.2,6.0,6.1,72,0.0,0.586703897,-0.012598437,0.073914111,0.806319416
2024-07-02T14:34:19.364,45.8617250,10.8517450,6.500,90.7,107.8,9.4,7.2,72,0.0,0.590084732,-0.002362178,0.103254616,0.800704181
2024-07-02T14:34:19.551,45.8617233,10.8517516,6.300,98.6,107.7,15.9,4.4,72,0.0,0.588386416,0.051215094,0.133873865,0.795770586
2024-07-02T14:34:19.657,45.8617233,10.8517566,6.300,97.7,107.2,17.7,3.3,72,0.0,0.589516401,0.067942686,0.140579373,0.792518854
2024-07-02T14:34:19.970,45.8617233,10.8517683,6.300,97.7,104.6,10.0,6.7,72,0.0,0.612053931,0.007357358,0.104269549,0.783873975
2024-07-02T14:34:20.072,45.8617233,10.8517733,6.200,89.7,104.4,6.4,7.3,72,0.0,0.613457382,-0.016041165,0.082591504,0.785229921
2024-07-02T14:34:20.346,45.8617233,10.8517850,6.100,89.2,106.7,5.1,5.6,72,0.0,0.597129285,-0.012783081,0.064406373,0.799449265
2024-07-02T14:34:20.460,45.8617216,10.8517900,6.100,98.8,108.3,5.9,3.6,72,0.0,0.585582376,0.004688824,0.059894077,0.808380246
2024-07-02T14:34:20.663,45.8617216,10.8517983,6.300,97.1,111.1,9.1,4.2,72,0.0,0.565589130,0.014516301,0.086558908,0.820000231
2024-07-02T14:34:20.857,45.8617200,10.8518066,6.200,94.3,113.6,11.1,5.3,72,0.0,0.548066437,0.014401966,0.105872005,0.829579234
2024-07-02T14:34:21.058,45.8617183,10.8518150,6.100,106.6,116.0,11.3,2.9,72,0.0,0.529443383,0.030983808,0.096695594,0.842243671
2024-07-02T14:34:21.266,45.8617183,10.8518233,6.300,85.9,117.3,12.9,0.2,72,0.0,0.516866982,0.056773428,0.097268291,0.848621666
2024-07-02T14:34:21.460,45.8617183,10.8518333,6.200,89.2,116.4,9.2,5.5,72,0.0,0.527701080,0.001729535,0.093172066,0.844299853
2024-07-02T14:34:21.663,45.8617183,10.8518400,6.200,98.7,116.8,10.3,7.1,72,0.0,0.525333047,-0.005710319,0.109156959,0.843843460
2024-07-02T14:34:21.867,45.8617166,10.8518483,6.300,92.9,115.9,10.5,4.6,72,0.0,0.530849040,0.014558774,0.098858058,0.841551423
2024-07-02T14:34:22.079,45.8617166,10.8518566,6.300,91.4,115.7,12.2,3.0,73,0.0,0.531343043,0.034135267,0.104022019,0.840049386
2024-07-02T14:34:22.264,45.8617150,10.8518650,6.100,102.9,114.8,12.8,5.0,73,0.0,0.539129198,0.023152282,0.116978586,0.833734870
2024-07-02T14:34:22.469,45.8617133,10.8518733,6.300,105.3,113.4,14.9,6.6,73,0.0,0.549913287,0.023024155,0.139670357,0.823135436
2024-07-02T14:34:22.664,45.8617133,10.8518816,6.300,100.9,113.7,16.9,3.1,73,0.0,0.544276655,0.058012672,0.137765393,0.825477302
2024-07-02T14:34:22.864,45.8617116,10.8518916,6.400,94.6,115.0,13.7,4.4,73,0.0,0.537269711,0.031811111,0.120700419,0.834119439
2024-07-02T14:34:23.066,45.8617116,10.8519000,6.400,87.4,115.8,8.1,6.8,73,0.0,0.532461405,-0.012592047,0.091592506,0.841386676
2024-07-02T14:34:23.267,45.8617116,10.8519083,6.400,96.4,118.0,-1.0,6.1,73,0.0,0.513543069,-0.050388198,0.020259140,0.856340110
2024-07-02T14:34:23.465,45.8617100,10.8519166,6.400,96.2,122.1,5.0,3.1,73,0.0,0.484342396,-0.002057610,0.051292941,0.873367727
2024-07-02T14:34:23.666,45.8617083,10.8519250,6.400,99.6,123.4,6.1,4.6,73,0.0,0.474992424,-0.009818587,0.065554217,0.877486706
2024-07-02T14:34:23.866,45.8617066,10.8519333,6.200,103.8,123.5,6.7,6.1,73,0.0,0.474722236,-0.019301942,0.076929152,0.876551688
2024-07-02T14:34:24.073,45.8617066,10.8519433,6.300,98.2,123.9,0.7,5.5,73,0.0,0.470264971,-0.039684821,0.028280748,0.881175756
2024-07-02T14:34:24.267,45.8617050,10.8519516,6.200,99.0,124.9,-0.2,5.2,73,0.0,0.461986095,-0.040738713,0.019502826,0.885733306
2024-07-02T14:34:24.467,45.8617033,10.8519600,6.300,107.3,126.3,0.0,4.9,73,0.0,0.451588362,-0.037731230,0.019449499,0.891212881
2024-07-02T14:34:24.672,45.8617016,10.8519683,6.200,105.0,127.2,-1.3,6.0,73,0.0,0.443337977,-0.051807635,0.012597445,0.894764364
2024-07-02T14:34:24.866,45.8616983,10.8519750,6.000,103.2,129.1,-1.8,4.5,73,0.0,0.429136634,-0.042038459,0.002693405,0.902253747
2024-07-02T14:34:25.060,45.8616966,10.8519833,5.900,109.2,130.6,3.3,5.1,73,0.0,0.418737024,-0.028599937,0.044946432,0.906540632
2024-07-02T14:34:25.268,45.8616933,10.8519900,5.800,113.6,130.6,7.1,5.5,73,0.0,0.419619858,-0.017355721,0.076107502,0.904334128
2024-07-02T14:34:25.462,45.8616916,10.8519966,5.600,110.8,129.5,9.6,3.8,73,0.0,0.426990181,0.005601710,0.089483514,0.899797440
2024-07-02T14:34:25.667,45.8616900,10.8520033,5.500,106.9,127.9,9.1,4.1,73,0.0,0.439802796,0.002295890,0.086883746,0.893875957
2024-07-02T14:34:25.867,45.8616866,10.8520100,5.400,107.0,126.0,12.3,3.3,73,0.0,0.453705668,0.023010405,0.108884640,0.884172142
2024-07-02T14:34:26.067,45.8616866,10.8520166,5.200,107.6,122.9,16.6,2.6,73,0.0,0.475330979,0.049541075,0.137527734,0.867575169
2024-07-02T14:34:26.270,45.8616850,10.8520250,5.200,101.3,117.9,11.6,5.8,73,0.0,0.516842544,0.008966824,0.112525225,0.848602295
2024-07-02T14:34:26.466,45.8616850,10.8520316,5.400,88.8,113.8,1.3,6.7,73,0.0,0.545663714,-0.042870995,0.041872274,0.835855126
2024-07-02T14:34:26.668,45.8616850,10.8520383,5.500,87.5,112.7,-3.8,5.5,73,0.0,0.552229822,-0.057962853,-0.001218751,0.831670225
2024-07-02T14:34:26.866,45.8616833,10.8520466,5.500,98.9,112.8,-4.3,6.1,73,0.0,0.550666511,-0.065151788,-0.001209280,0.832174361
2024-07-02T14:34:27.083,45.8616833,10.8520533,5.600,93.1,113.3,-1.3,5.9,73,0.0,0.548516512,-0.049700297,0.018785343,0.834446609
