timestamp,latitude,longitude,sog_kts,cog,hdg_true,roll,pitch,region,class,measurement,turn
2024-08-05T12:27:01.059,45.8744416,10.865075,3.4,223.4,212.9,5.1,-10.6,San-Francisco,29er,processed_boat_telemetry,Tack
2024-08-05T12:27:01.651,45.8744433,10.8650683,3.4,229.6,218.3,-0.5,-7.4,San-Francisco,29er,processed_boat_telemetry,Tack
2024-08-05T12:27:02.060,45.8744433,10.8650583,3.5,233.3,218.5,6.1,-11.6,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:02.654,45.8744366,10.8650416,3.6,234.4,220.9,5.7,-8.9,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:03.061,45.8744316,10.8650333,3.6,236.2,217.0,10.1,-10.6,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:03.562,45.8744283,10.86502,3.9,234.5,215.3,12.3,-9.7,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:04.063,45.8744233,10.86501,3.8,218.2,214.0,9.1,-8.4,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:04.564,45.8744183,10.8650016,3.7,220.1,211.4,14.0,-9.9,San-Francisco,29er,boat_telemetryprocessed_boat_telemetry,Tack
2024-08-05T12:27:05.065,45.8744133,10.8649933,3.8,222.4,213.3,13.4,-9.7,San-Francisco,29er,processed_boat_telemetry,Tack
2024-08-05T12:27:05.567,45.874405,10.864985,3.8,224.2,213.0,11.3,-9.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:06.069,45.8744,10.8649766,3.8,224.6,211.7,14.1,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:06.570,45.8743916,10.8649666,4.5,220.8,211.8,8.7,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:07.073,45.874385,10.864955,4.3,233.4,208.7,7.7,-9.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:07.573,45.87438,10.8649416,4.3,240.8,211.4,9.0,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:08.075,45.8743733,10.86493,4.2,229.0,209.4,4.7,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:08.577,45.8743683,10.8649183,3.9,236.6,209.5,4.1,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:09.078,45.8743633,10.8649083,4.1,240.3,210.6,3.6,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:09.647,45.8743566,10.8648933,4.0,240.2,209.6,4.2,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:10.082,45.8743516,10.864885,4.1,220.5,211.5,-4.0,-10.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:10.582,45.874345,10.8648766,3.9,225.3,217.4,-7.0,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:11.085,45.8743383,10.8648666,3.8,227.7,216.6,-1.4,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:11.586,45.8743333,10.86486,3.4,228.8,218.4,6.1,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:12.087,45.8743283,10.86485,3.3,239.3,215.3,10.5,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:12.589,45.8743216,10.86484,3.5,226.9,215.5,5.7,-9.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:13.091,45.874315,10.8648316,3.8,226.9,217.1,8.0,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:13.589,45.8743083,10.8648216,3.9,225.3,213.3,6.6,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:14.090,45.8743016,10.8648133,4.0,224.8,212.1,7.9,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:14.593,45.874295,10.8648033,4.0,225.4,214.2,6.8,-11.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:15.095,45.87429,10.8647933,3.7,230.2,217.4,10.2,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:15.595,45.8742833,10.8647866,3.6,228.6,214.0,13.0,-9.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:16.099,45.8742766,10.8647783,3.6,225.3,213.6,14.1,-9.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:16.598,45.8742683,10.8647683,3.9,221.8,214.4,9.0,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:17.099,45.8742616,10.8647616,4.0,214.5,211.9,8.3,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:17.568,45.8742516,10.8647533,4.0,219.3,211.8,9.7,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:18.063,45.874245,10.8647433,4.3,226.5,210.9,9.1,-11.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:18.569,45.8742366,10.864735,4.3,226.6,211.7,10.7,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:19.104,45.87423,10.864725,4.4,220.2,212.2,10.6,-9.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:19.566,45.8742216,10.8647166,4.4,219.4,210.9,12.5,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:20.060,45.8742133,10.8647083,4.2,220.0,208.9,14.1,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:20.659,45.874205,10.8647,4.2,216.7,210.6,4.8,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:21.074,45.8741983,10.8646933,4.0,214.0,211.6,9.2,-11.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:21.648,45.87419,10.864685,3.7,215.0,215.2,6.7,-9.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:22.070,45.874185,10.8646783,3.6,225.8,211.8,7.3,-9.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:22.659,45.874175,10.8646683,3.9,219.2,208.9,5.7,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:23.072,45.8741683,10.8646616,4.4,220.7,209.2,3.4,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:23.659,45.8741583,10.86465,4.7,222.7,205.0,2.6,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:24.069,45.8741516,10.8646433,4.6,217.1,206.7,-0.4,-11.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:24.560,45.8741433,10.864635,4.3,218.4,206.9,2.5,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:25.071,45.8741366,10.8646266,4.1,219.0,206.9,2.6,-11.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:25.659,45.8741266,10.8646133,4.3,224.1,204.7,3.4,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:26.074,45.8741216,10.8646066,4.3,216.5,204.5,4.0,-8.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:26.659,45.8741116,10.8645983,4.1,211.9,203.3,4.7,-11.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:27.070,45.8741066,10.8645916,4.0,221.1,206.9,5.0,-6.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:27.657,45.8740983,10.86458,4.0,225.4,202.8,9.3,-11.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:28.071,45.8740933,10.8645716,4.0,230.4,206.8,13.4,-12.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:28.658,45.874085,10.8645616,3.8,218.0,205.9,4.2,-10.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:29.070,45.87408,10.8645566,3.6,221.3,209.5,-1.9,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:29.658,45.8740716,10.8645466,3.7,221.9,207.4,-13.1,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:30.070,45.8740683,10.8645416,3.3,223.7,212.3,-15.4,-9.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:30.657,45.8740633,10.8645333,3.2,237.4,212.5,-4.2,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:31.066,45.87406,10.8645266,3.0,237.2,210.7,-1.4,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:31.655,45.874055,10.8645183,2.7,233.6,217.2,-6.1,-8.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:32.067,45.8740516,10.8645116,2.6,235.5,217.1,-1.3,-11.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:32.655,45.87405,10.8645033,2.2,242.1,222.9,-9.5,-8.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:33.069,45.8740483,10.8644966,2.2,253.5,224.5,-5.3,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:33.655,45.8740466,10.8644883,2.1,247.9,228.7,-12.3,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:34.066,45.8740466,10.864485,1.6,257.0,231.0,-7.1,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:34.656,45.874045,10.86448,1.5,254.4,240.1,-7.9,-12.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:35.068,45.874045,10.8644766,1.1,265.2,246.5,-8.0,-7.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:35.656,45.874045,10.8644733,1.1,286.7,243.9,4.0,-10.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:36.067,45.874045,10.86447,1.1,267.6,240.4,-3.9,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:36.657,45.8740433,10.864465,1.2,232.9,228.7,-3.0,-11.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:37.068,45.8740416,10.8644616,1.0,246.0,224.5,-3.0,-13.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:37.658,45.87404,10.8644566,1.3,240.9,222.8,-12.6,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:38.070,45.8740383,10.8644533,1.3,227.6,217.3,-4.7,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:38.659,45.8740366,10.8644483,1.3,254.5,216.1,-4.6,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:39.070,45.8740366,10.864445,1.2,236.5,214.4,-3.6,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:39.658,45.874035,10.8644416,0.9,235.0,214.3,-9.4,-11.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:40.081,45.8740333,10.86444,0.5,243.9,214.9,-9.3,-9.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:40.658,45.8740316,10.8644383,0.3,248.7,213.2,-3.5,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:41.070,45.8740316,10.8644366,0.5,298.8,214.9,-7.0,-9.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:41.659,45.87403,10.864435,0.7,281.8,212.1,-5.9,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:42.073,45.87403,10.8644333,0.6,260.9,211.2,-4.4,-11.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:42.662,45.87403,10.8644316,0.7,311.2,210.8,-8.1,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:43.069,45.87403,10.8644316,0.2,327.1,209.4,-13.9,-7.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:43.668,45.87403,10.8644283,0.4,314.6,212.4,-4.0,-11.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:44.071,45.8740316,10.864425,0.6,297.3,208.8,-2.4,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:44.670,45.8740316,10.8644233,0.7,284.8,209.5,-7.0,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:45.076,45.8740316,10.8644216,0.8,302.8,212.9,-5.7,-10.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:45.673,45.8740333,10.8644166,0.6,318.7,213.6,-5.6,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:46.071,45.8740333,10.8644133,0.8,298.1,216.7,-8.4,-8.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:46.676,45.874035,10.86441,0.9,337.7,217.7,-7.6,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:47.069,45.874035,10.8644083,0.9,289.0,221.1,-12.3,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:47.677,45.874035,10.8644033,0.5,303.0,224.1,-13.5,-7.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:48.070,45.8740366,10.8644016,1.1,309.6,225.6,-4.5,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:48.681,45.8740383,10.8643983,1.1,342.7,230.1,-1.8,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:49.071,45.8740383,10.8643966,0.8,296.4,233.6,-5.8,-8.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:49.683,45.87404,10.8643933,0.9,308.7,234.5,0.9,-7.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:50.069,45.87404,10.86439,1.0,266.7,235.1,2.3,-8.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:50.684,45.8740383,10.864385,1.2,255.9,230.6,0.8,-6.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:51.072,45.8740366,10.86438,1.6,255.5,229.7,1.9,-7.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:51.647,45.874035,10.8643716,1.9,248.9,225.6,3.1,-8.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:52.073,45.8740333,10.8643666,2.0,239.8,222.5,5.8,-6.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:52.562,45.87403,10.8643583,2.4,232.7,217.0,6.5,-9.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:53.073,45.874025,10.8643533,2.3,229.6,214.5,9.3,-8.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:53.659,45.87402,10.864345,2.3,224.7,210.3,13.1,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:54.072,45.8740166,10.86434,2.5,223.9,207.0,14.0,-9.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:54.658,45.8740116,10.8643316,2.8,226.0,202.6,14.4,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:55.072,45.8740083,10.8643266,2.8,222.5,204.1,6.4,-9.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:55.658,45.874,10.8643183,3.2,219.8,205.9,6.4,-11.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:56.070,45.8739966,10.8643133,3.2,210.6,205.2,3.1,-8.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:56.658,45.8739883,10.864305,3.2,219.6,207.6,8.4,-9.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:57.070,45.8739833,10.8643,3.3,215.8,206.4,2.7,-11.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:57.658,45.873975,10.86429,3.4,221.3,207.8,12.5,-12.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:58.071,45.8739683,10.8642833,3.4,218.8,205.4,10.6,-7.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:58.657,45.8739616,10.8642733,3.7,218.8,200.8,19.2,-11.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:59.069,45.8739566,10.8642666,3.7,221.2,203.6,17.4,-8.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:27:59.654,45.8739483,10.8642566,3.6,223.8,201.0,21.8,-11.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:00.070,45.8739433,10.86425,3.6,217.4,203.4,12.7,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:00.646,45.873935,10.8642416,3.6,217.2,202.3,15.8,-10.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:01.069,45.8739283,10.864235,3.8,211.6,202.8,11.4,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:01.657,45.87392,10.864225,3.9,217.5,198.4,14.2,-10.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:02.070,45.8739133,10.8642183,4.0,214.1,201.6,8.2,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:02.657,45.8739033,10.8642066,4.2,221.2,197.8,11.7,-7.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:03.069,45.8738983,10.8642,4.2,220.9,197.8,14.2,-15.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:03.656,45.8738883,10.86419,4.4,213.3,198.7,8.2,-9.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:04.069,45.8738816,10.8641833,4.2,214.1,200.3,9.4,-8.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:04.657,45.8738716,10.864175,4.2,213.2,200.8,3.8,-11.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:05.068,45.8738666,10.86417,4.2,212.9,204.4,7.0,-9.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:05.657,45.8738583,10.86416,4.0,219.4,208.4,2.0,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:06.070,45.8738516,10.8641533,4.2,222.8,207.9,9.7,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:06.656,45.8738433,10.8641416,4.2,221.2,203.8,11.5,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:07.069,45.8738366,10.864135,4.3,213.4,200.5,9.8,-11.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:07.658,45.8738266,10.8641233,4.2,214.1,200.8,9.4,-10.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:08.069,45.8738216,10.8641166,4.2,215.7,200.2,10.5,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:08.656,45.8738116,10.864105,4.2,217.8,202.8,8.9,-11.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:09.072,45.873805,10.8640983,4.3,220.1,201.9,13.0,-11.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:09.657,45.8737966,10.8640866,4.2,218.5,202.0,10.2,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:10.069,45.87379,10.8640816,4.2,212.2,201.9,10.4,-11.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:10.657,45.87378,10.8640716,4.0,212.9,206.3,10.6,-10.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:11.071,45.8737733,10.8640666,3.9,212.9,204.3,12.1,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:11.647,45.8737633,10.8640583,4.0,217.6,205.7,9.7,-8.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:12.069,45.8737566,10.8640516,4.0,209.4,203.2,10.1,-13.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:12.657,45.8737466,10.864045,3.9,203.7,202.6,15.5,-7.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:13.072,45.87374,10.86404,4.1,204.7,199.2,13.9,-8.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:13.657,45.87373,10.86403,4.3,218.1,203.2,8.1,-11.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:14.069,45.8737233,10.8640233,4.4,215.2,205.2,3.2,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:14.657,45.8737116,10.86401,4.8,219.0,202.9,2.1,-11.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:15.071,45.8737033,10.8640016,5.0,223.5,204.5,-1.6,-3.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:15.657,45.8736933,10.863985,5.2,225.1,205.0,-2.4,-9.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:16.071,45.8736866,10.8639766,5.2,226.7,209.1,-1.7,-10.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:16.659,45.8736783,10.8639616,4.7,230.0,211.2,-3.2,-7.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:17.071,45.8736733,10.86395,4.8,233.8,213.0,-0.0,-10.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:17.658,45.873665,10.8639316,4.9,233.0,208.8,-0.4,-9.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:18.071,45.8736583,10.86392,4.9,230.6,211.9,2.4,-8.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:18.659,45.8736483,10.863905,5.4,226.5,202.9,11.5,-10.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:19.071,45.8736416,10.863895,5.2,226.6,202.3,13.0,-9.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:19.662,45.8736316,10.8638816,5.0,220.7,201.4,4.7,-10.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:20.073,45.8736233,10.8638733,5.1,225.5,204.3,0.4,-9.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:20.659,45.8736133,10.8638583,5.4,225.8,206.2,-4.9,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:21.071,45.8736066,10.8638483,5.3,225.7,205.9,-2.7,-8.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:21.659,45.8735966,10.8638333,5.2,226.3,202.6,4.6,-12.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:22.073,45.87359,10.8638233,5.0,225.2,205.5,1.1,-9.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:22.650,45.87358,10.8638083,5.1,225.1,203.3,7.9,-11.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:23.073,45.8735733,10.8637983,5.1,226.8,203.6,6.7,-7.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:23.659,45.8735616,10.8637833,5.4,224.8,199.5,6.4,-11.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:24.072,45.873555,10.863775,5.1,218.8,204.8,1.5,-9.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:24.660,45.873545,10.8637633,4.9,222.5,205.1,0.7,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:25.071,45.8735383,10.8637533,4.7,223.2,209.6,-4.7,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:25.659,45.8735283,10.86374,5.1,224.6,206.6,-1.3,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:26.073,45.87352,10.86373,5.1,226.9,209.0,-3.8,-9.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:26.660,45.8735116,10.863715,5.1,229.7,209.1,1.2,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:27.072,45.873505,10.863705,4.8,223.2,211.0,1.1,-11.4,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:27.659,45.873495,10.86369,4.8,230.5,211.9,2.2,-8.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:28.074,45.8734883,10.8636783,5.0,227.1,209.5,-0.4,-8.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:28.659,45.87348,10.8636633,5.2,229.7,204.7,1.2,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:29.071,45.8734733,10.863655,4.8,223.2,204.4,-1.0,-8.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:29.564,45.8734666,10.8636433,4.6,224.6,203.5,1.7,-10.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:30.072,45.8734583,10.8636316,4.5,226.9,204.7,2.0,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:30.661,45.87345,10.86362,4.6,223.4,203.6,-1.0,-8.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:31.071,45.8734433,10.8636116,4.6,223.8,202.4,1.1,-11.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:31.659,45.873435,10.8636,4.4,221.0,204.4,2.7,-10.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:32.072,45.8734283,10.8635916,4.3,221.9,205.5,1.1,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:32.661,45.8734183,10.86358,4.4,223.1,205.9,3.0,-9.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:33.071,45.8734116,10.8635716,4.5,221.9,204.2,1.3,-9.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:33.661,45.8734016,10.86356,4.8,222.2,202.7,1.1,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:34.071,45.8733966,10.8635516,4.5,224.6,207.5,1.6,-9.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:34.659,45.8733883,10.86354,4.4,221.6,208.7,-0.9,-8.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:35.080,45.8733816,10.8635333,4.4,223.2,209.6,2.5,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:35.661,45.8733733,10.8635216,4.4,226.9,210.1,0.4,-7.9,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:36.071,45.8733666,10.8635133,4.6,222.3,206.1,3.6,-10.8,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:36.658,45.8733566,10.8635,4.7,225.7,206.0,6.8,-11.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:37.073,45.87335,10.8634916,4.7,223.7,207.9,5.1,-9.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:37.659,45.8733416,10.8634783,4.7,223.1,209.3,6.4,-9.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:38.063,45.8733333,10.8634683,4.8,226.6,207.7,5.4,-10.5,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:38.660,45.8733233,10.8634566,5.0,219.4,205.6,5.7,-14.0,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:39.073,45.8733166,10.8634483,4.8,223.6,208.3,1.5,-8.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:39.649,45.8733066,10.863435,4.9,218.5,206.6,8.9,-10.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:40.072,45.8733,10.863425,4.9,224.5,209.3,3.9,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:40.660,45.87329,10.8634133,4.9,223.3,207.9,2.7,-10.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:41.064,45.8732833,10.8634033,4.8,224.5,209.7,-1.6,-10.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:41.660,45.8732733,10.86339,4.8,226.4,210.5,1.5,-10.7,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:42.074,45.8732666,10.8633816,4.7,221.7,210.6,1.8,-9.3,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:42.565,45.8732583,10.86337,4.8,222.7,208.3,2.8,-9.6,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:43.065,45.87325,10.8633583,4.9,225.7,208.6,4.9,-10.2,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:43.569,45.8732416,10.8633466,5.0,222.9,208.6,0.5,-10.1,San-Francisco,29er,boat_telemetry,
2024-08-05T12:28:44.072,45.8732333,10.863335,5.0,222.4,208.4,4.6,-10.2,San-Francisco,29er,boat_telemetry,
